sample_index,reconstruction_error,error_above_threshold,severity_score,timestamp,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11
275,0.22329551885873755,0.09328260319744208,0.7174872028903516,2024-10-29 14:02:50.373,0.25,0.22,0.2,0,7889728,10088756,10283180,583802233,16547020,1511702,2024-10-29 13:53:50.373
77,0.22324004041888534,0.09322712475758987,0.7170604880553676,2024-10-29 10:44:50.387,0.26,0.18,0.21,0,7878660,10088700,10278920,582590339,16416899,1487095,2024-10-29 10:35:50.713
94,0.22320270822747182,0.09318979256617635,0.716773345880118,2024-10-29 11:01:50.417,0.08,0.14,0.16,0,7880768,10088700,10279400,582693933,16430228,1489176,2024-10-29 10:52:50.370
8,0.223190527807825,0.09317761214652953,0.7166796596522162,2024-10-29 09:33:50.360,0.25,0.23,0.23,0,7882844,10088676,10278148,582154568,16372536,1478463,2024-10-29 09:24:50.367
123,0.22318957325071367,0.0931766575894182,0.7166723176346446,2024-10-29 11:30:50.380,0.11,0.2,0.22,0,7881252,10088700,10278260,582871297,16447023,1492700,2024-10-29 11:21:50.390
54,0.22314670847172632,0.09313379281043085,0.7163426213212489,2024-10-29 10:21:50.643,0.11,0.18,0.22,0,7882088,10088696,10277636,582449030,16403246,1484305,2024-10-29 10:12:50.373
124,0.2231151950884742,0.09310227942717872,0.7161002347622533,2024-10-29 11:31:50.373,0.22,0.21,0.22,0,7881860,10088700,10278316,582877356,16447431,1492821,2024-10-29 11:22:50.390
274,0.22309326150870779,0.09308034584741232,0.715931531678757,2024-10-29 14:01:50.383,0.23,0.22,0.19,0,7889684,10088756,10283180,583796129,16546595,1511580,2024-10-29 13:52:50.373
3,0.22309204535780133,0.09307912969650586,0.7159221776011235,2024-10-29 09:28:50.370,0.29,0.28,0.24,0,7882364,10088676,10279248,582123881,16369360,1477843,2024-10-29 09:19:50.353
43,0.2230855008588563,0.09307258519756084,0.7158718403026194,2024-10-29 10:10:50.397,0.34,0.24,0.24,0,7880728,10088696,10277216,582381292,16396217,1482963,2024-10-29 10:01:50.367
355,0.2230419967512186,0.09302908108992314,0.7155372265650809,2024-10-29 15:25:44.027,0.3,0.29,0.26,0,7894816,10088928,10285016,584342961,16607316,1544742,2024-10-29 15:16:44.020
63,0.2230372632759978,0.09302434761470232,0.7155008188343818,2024-10-29 10:30:50.383,0.31,0.23,0.23,0,7878440,10088696,10277668,582504977,16408686,1485386,2024-10-29 10:21:50.643
40,0.22299315327974842,0.09298023761845295,0.7151615448782135,2024-10-29 10:07:50.357,0.09,0.17,0.22,0,7880436,10088692,10279216,582363426,16394578,1482592,2024-10-29 09:58:50.687
278,0.22298897816009194,0.09297606249879647,0.7151294317636415,2024-10-29 14:05:50.400,0.08,0.17,0.18,0,7889836,10088756,10283472,583820549,16548826,1512062,2024-10-29 13:56:50.670
53,0.22298349075297252,0.09297057509167705,0.7150872251329271,2024-10-29 10:20:50.370,0.11,0.18,0.22,0,7880580,10088696,10277656,582442764,16402775,1484185,2024-10-29 10:11:50.363
277,0.22293598781993437,0.0929230721586389,0.7147218542557605,2024-10-29 14:04:50.373,0.23,0.21,0.19,0,7888428,10088756,10283488,583814408,16548226,1511944,2024-10-29 13:55:50.850
61,0.22291194328580105,0.09289902762450558,0.7145369146748656,2024-10-29 10:28:50.377,0.36,0.21,0.22,0,7881472,10088696,10277668,582491908,16407231,1485138,2024-10-29 10:19:50.380
49,0.22287966913833368,0.09286675347703821,0.714288676664794,2024-10-29 10:16:50.360,0.22,0.21,0.23,0,7880716,10088696,10277356,582418212,16400745,1483702,2024-10-29 10:07:50.357
158,0.22280465450483192,0.09279173884353645,0.7137116983459846,2024-10-29 12:05:50.380,0.31,0.23,0.22,0,7881116,10088704,10281340,583085140,16472405,1496965,2024-10-29 11:56:50.380
60,0.22277474257399793,0.09276182691270246,0.713481629427971,2024-10-29 10:27:50.363,0.13,0.16,0.21,0,7881072,10088696,10277560,582485739,16406695,1485019,2024-10-29 10:18:50.417
502,0.22276428097574372,0.09275136531444825,0.7134011635896271,2024-10-30 09:29:47.697,0.34,0.3,0.29,0,7893824,10089504,10288928,590417598,16834118,1576101,2024-10-30 09:20:47.697
95,0.22276005675616095,0.09274714109486548,0.7133686728208348,2024-10-29 11:02:50.363,0.16,0.16,0.16,0,7880804,10088700,10279380,582700060,16430751,1489307,2024-10-29 10:53:50.390
497,0.2226909017802863,0.09267798611899083,0.7128367643137231,2024-10-30 09:24:47.707,0.22,0.28,0.28,0,7892688,10089504,10288984,590383640,16829467,1574829,2024-10-30 09:15:47.683
68,0.2226896923345124,0.09267677667321694,0.7128274618089085,2024-10-29 10:35:50.713,0.36,0.26,0.24,0,7879700,10088696,10279856,582535094,16411629,1485987,2024-10-29 10:26:50.617
9,0.22268503264816344,0.09267211698686798,0.712791621628529,2024-10-29 09:34:50.360,0.26,0.23,0.23,0,7882588,10088676,10278188,582160781,16373484,1478583,2024-10-29 09:25:51.463
266,0.22266028081857325,0.09264736515727778,0.7126012418538406,2024-10-29 13:53:50.373,0.15,0.17,0.17,0,7888764,10088756,10283356,583746557,16541730,1510521,2024-10-29 13:44:50.380
273,0.22265073138634836,0.09263781572505289,0.7125277919802159,2024-10-29 14:00:50.390,0.27,0.21,0.19,0,7889204,10088756,10283400,583790018,16546105,1511455,2024-10-29 13:51:50.340
39,0.22262481689884467,0.0926119012375492,0.7123284695715776,2024-10-29 10:06:50.390,0.06,0.18,0.22,0,7880244,10088692,10278700,582357212,16393817,1482468,2024-10-29 09:57:50.367
93,0.22261209322138018,0.0925991775600847,0.7122306048525243,2024-10-29 11:00:50.380,0.12,0.15,0.16,0,7879324,10088700,10279140,582687866,16429589,1489058,2024-10-29 10:51:50.387
11,0.2225959231790221,0.09258300751772663,0.712106232267879,2024-10-29 09:36:50.370,0.23,0.25,0.23,0,7880268,10088676,10278248,582173064,16376749,1478823,2024-10-29 09:27:50.370
4,0.2225865785318036,0.09257366287050814,0.7120343575070449,2024-10-29 09:29:50.370,0.24,0.27,0.24,0,7881424,10088676,10279296,582130049,16369961,1477970,2024-10-29 09:20:50.333
272,0.2225864776578358,0.09257356199654032,0.7120335816305307,2024-10-29 13:59:50.363,0.17,0.18,0.18,0,7889484,10088756,10283420,583783919,16545507,1511336,2024-10-29 13:50:50.360
235,0.22257316908864982,0.09256025342735436,0.7119312181913425,2024-10-29 13:22:50.323,0.15,0.17,0.19,0,7893216,10088752,10278160,583556499,16523316,1506668,2024-10-29 13:13:50.377
10,0.22255072125220848,0.09253780559091301,0.7117585596802464,2024-10-29 09:35:50.327,0.27,0.25,0.23,0,7881688,10088676,10278268,582166857,16374725,1478700,2024-10-29 09:26:50.370
96,0.22251751878700204,0.09250460312570657,0.711503181473877,2024-10-29 11:03:50.380,0.18,0.16,0.16,0,7882404,10088700,10279380,582705924,16431706,1489425,2024-10-29 10:54:50.370
283,0.22251593330572653,0.09250301764443106,0.7114909866756337,2024-10-29 14:13:44.047,0.19,0.18,0.18,0,7890084,10088756,10283440,583851347,16551862,1512773,2024-10-29 14:01:50.383
282,0.22249014787456747,0.092477232213272,0.7112926569094877,2024-10-29 14:12:44.017,0.2,0.18,0.18,0,7889704,10088756,10283416,583845163,16551312,1512618,2024-10-29 14:00:50.390
260,0.2224781284114435,0.09246521275014802,0.7112002086856875,2024-10-29 13:47:50.360,0.17,0.16,0.17,0,7881020,10088756,10279196,583709702,16538966,1509704,2024-10-29 13:38:50.373
259,0.22247014670575793,0.09245723104446246,0.71113881704898,2024-10-29 13:46:50.390,0.07,0.14,0.17,0,7880800,10088756,10279196,583703573,16538319,1509589,2024-10-29 13:37:50.373
1035,0.22245825179797285,0.09244533613667738,0.7110473268479904,2024-10-31 12:48:04.587,0.15,0.21,0.22,0,7897820,10090360,10283712,600438686,17525086,1667207,2024-10-31 12:39:04.877
258,0.22242877020869048,0.09241585454739501,0.710820567920753,2024-10-29 13:45:50.417,0.19,0.17,0.18,0,7881848,10088776,10278952,583697457,16537938,1509468,2024-10-29 13:36:50.377
271,0.22236843745259968,0.09235552179130421,0.7103565159011216,2024-10-29 13:58:50.353,0.14,0.19,0.18,0,7888616,10088756,10283376,583777361,16544209,1511225,2024-10-29 13:49:50.380
66,0.2223475730124509,0.09233465735115542,0.7101960361515316,2024-10-29 10:33:50.380,0.12,0.23,0.23,0,7881288,10088696,10277652,582522621,16410405,1485746,2024-10-29 10:24:50.397
67,0.2223415540103868,0.09232863834909133,0.710149740735161,2024-10-29 10:34:55.693,0.14,0.22,0.22,0,7880024,10088696,10279876,582528985,16411215,1485871,2024-10-29 10:25:50.387
1,0.22224976669928068,0.0922368510379852,0.709443754636478,2024-10-29 09:26:50.370,0.28,0.26,0.23,0,7882768,10088676,10279068,582111540,16368051,1477592,2024-10-29 09:17:50.327
304,0.22224854313496453,0.09223562747366906,0.7094343435382812,2024-10-29 14:34:44.023,0.26,0.16,0.15,0,7890336,10088760,10283512,584021486,16568737,1538101,2024-10-29 14:25:44.020
2,0.2222241776024642,0.09221126194116874,0.7092469349844741,2024-10-29 09:27:50.370,0.26,0.27,0.23,0,7881352,10088676,10279164,582118087,16368689,1477721,2024-10-29 09:18:50.330
128,0.2221866431933635,0.09217372753206804,0.7089582374430815,2024-10-29 11:35:50.360,0.34,0.23,0.23,0,7880008,10088700,10278324,582901832,16449912,1493314,2024-10-29 11:26:50.433
281,0.22210116241080363,0.09208824674950816,0.7083007582832219,2024-10-29 14:11:44.027,0.23,0.18,0.18,0,7889600,10088756,10283416,583839032,16550470,1512497,2024-10-29 13:59:50.363
125,0.22207245233506145,0.09205953667376598,0.7080799334859612,2024-10-29 11:32:50.373,0.24,0.22,0.23,0,7881204,10088700,10278320,582883471,16448149,1492941,2024-10-29 11:23:50.440
0,0.2220319244041419,0.09201900874284644,0.7077682111411973,2024-10-29 09:25:51.463,0.19,0.24,0.23,0,7882280,10088676,10279068,582105365,16367565,1477470,2024-10-29 09:16:50.330
339,0.22203174542898907,0.0920188297676936,0.7077668345460187,2024-10-29 15:09:44.027,0.16,0.19,0.22,0,7897644,10088764,10284900,584235483,16594834,1542788,2024-10-29 15:00:43.980
495,0.22196962093188538,0.09195670527058991,0.7072890012723959,2024-10-30 09:22:47.717,0.29,0.35,0.29,0,7895680,10089544,10288748,590369633,16827465,1574173,2024-10-30 09:13:47.663
279,0.2218993025827879,0.09188638692149242,0.7067481446295014,2024-10-29 14:06:50.367,0.2,0.18,0.19,0,7889444,10088756,10283368,583826696,16549370,1512217,2024-10-29 13:57:50.380
268,0.22188713998364626,0.09187422432235079,0.706654595468791,2024-10-29 13:55:50.850,0.09,0.15,0.17,0,7888864,10088756,10283608,583758855,16542724,1510782,2024-10-29 13:46:50.390
270,0.22185992010948252,0.09184700444818705,0.7064452326218362,2024-10-29 13:57:50.380,0.28,0.21,0.18,0,7889080,10088756,10283388,583771225,16543741,1511103,2024-10-29 13:48:50.617
103,0.2218584056716212,0.09184549001032574,0.7064335842571057,2024-10-29 11:10:50.383,0.17,0.2,0.18,0,7881644,10088700,10279412,582748926,16436025,1490290,2024-10-29 11:01:50.417
503,0.22184743276516244,0.09183451710386697,0.7063491856694503,2024-10-30 09:30:47.730,0.18,0.27,0.28,0,7891572,10089652,10288828,590424196,16834776,1576359,2024-10-30 09:21:46.843
496,0.2218173541990518,0.09180443853775633,0.706117835068953,2024-10-30 09:23:47.727,0.11,0.28,0.28,0,7893044,10089504,10289004,590376696,16828268,1574498,2024-10-30 09:14:47.660
55,0.2217840277944921,0.09177111213319664,0.7058615035776532,2024-10-29 10:22:50.360,0.26,0.21,0.23,0,7880884,10088696,10277636,582455020,16403567,1484424,2024-10-29 10:13:50.327
104,0.22176557409093473,0.09175265842963926,0.7057195661134904,2024-10-29 11:11:50.407,0.31,0.24,0.2,0,7879328,10088700,10279416,582755080,16436529,1490408,2024-10-29 11:02:50.363
267,0.22176525266871555,0.09175233700742008,0.7057170938805007,2024-10-29 13:54:50.377,0.15,0.17,0.17,0,7886652,10088756,10283380,583752671,16542191,1510637,2024-10-29 13:45:50.417
97,0.2217637314940204,0.09175081583272493,0.7057053936991194,2024-10-29 11:04:50.357,0.28,0.2,0.17,0,7882288,10088700,10279404,582712837,16432353,1489555,2024-10-29 10:55:50.700
338,0.22174960429482224,0.09173668863352677,0.7055967337315593,2024-10-29 15:08:43.117,0.12,0.18,0.22,0,7897264,10088764,10284900,584229336,16593905,1542664,2024-10-29 14:59:44.043
466,0.22169141913618703,0.09167850347489157,0.7051492000512379,2024-10-30 08:53:47.680,0.09,0.15,0.14,0,7891256,10089192,10284528,590162917,16804037,1561234,2024-10-30 08:43:47.660
269,0.22165774907631888,0.09164483341502341,0.7048902253201745,2024-10-29 13:56:50.670,0.34,0.2,0.18,0,7889052,10088756,10283136,583765109,16543251,1510961,2024-10-29 13:47:50.360
48,0.22163031808266243,0.09161740242136696,0.7046792386384519,2024-10-29 10:15:50.360,0.27,0.22,0.23,0,7879468,10088696,10277376,582412048,16400029,1483582,2024-10-29 10:06:50.390
59,0.22151527521768016,0.0915023595563847,0.7037943814348648,2024-10-29 10:26:50.617,0.11,0.16,0.21,0,7879328,10088696,10277560,582479590,16406071,1484891,2024-10-29 10:17:50.380
102,0.22148537721064354,0.09147246154934807,0.7035644196123447,2024-10-29 11:09:50.367,0.11,0.19,0.18,0,7881000,10088700,10279548,582742865,16435192,1490173,2024-10-29 11:00:50.380
58,0.221485093341812,0.09147217768051652,0.7035622362228706,2024-10-29 10:25:50.387,0.09,0.17,0.22,0,7880732,10088696,10277580,582473439,16405326,1484768,2024-10-29 10:16:50.360
280,0.22135553285805795,0.09134261719676248,0.7025657161225787,2024-10-29 14:10:48.937,0.2,0.18,0.19,0,7887836,10088756,10283352,583832912,16549974,1512376,2024-10-29 13:58:50.353
305,0.22130498242978347,0.091292066768488,0.7021769053031508,2024-10-29 14:35:44.013,0.1,0.13,0.14,0,7889848,10088760,10283516,584027615,16569328,1538221,2024-10-29 14:26:44.050
222,0.22118187978230125,0.09116896412100578,0.7012300559316397,2024-10-29 13:09:50.440,0.16,0.18,0.17,0,7880980,10088732,10281920,583476239,16516735,1504814,2024-10-29 13:00:50.353
56,0.2211816556047863,0.09116873994349084,0.7012283316605256,2024-10-29 10:23:50.670,0.14,0.18,0.22,0,7879860,10088696,10279668,582461159,16404288,1484539,2024-10-29 10:14:50.380
504,0.22111106589864687,0.0910981502373514,0.7006853878631314,2024-10-30 09:31:47.690,0.35,0.3,0.29,0,7891732,10089632,10289088,590430630,16835547,1576527,2024-10-30 09:22:47.717
126,0.2210934047659551,0.09108048910465963,0.7005495464922803,2024-10-29 11:33:50.390,0.13,0.19,0.22,0,7881276,10088700,10278300,582889572,16448737,1493064,2024-10-29 11:24:50.430
45,0.22102348859114662,0.09101057292985115,0.7000117831904356,2024-10-29 10:12:50.373,0.16,0.2,0.22,0,7881148,10088696,10277244,582393564,16396918,1483208,2024-10-29 10:03:50.377
98,0.22100864201450443,0.09099572635320896,0.6998975900999517,2024-10-29 11:05:50.363,0.31,0.23,0.18,0,7882480,10088700,10279384,582718508,16433011,1489686,2024-10-29 10:56:50.443
127,0.2209335140324926,0.09092059837119712,0.6993197399561432,2024-10-29 11:34:50.370,0.13,0.18,0.22,0,7879308,10088700,10282400,582895712,16449387,1493186,2024-10-29 11:25:50.420
100,0.22090296259669884,0.09089004693540337,0.6990847522578952,2024-10-29 11:07:50.373,0.3,0.24,0.19,0,7881420,10088700,10279504,582730595,16434290,1489930,2024-10-29 10:58:50.347
356,0.22083463498060332,0.09082171931930785,0.6985592074245379,2024-10-29 15:26:43.990,0.24,0.28,0.26,0,7889408,10088928,10285024,584349112,16607954,1544857,2024-10-29 15:17:44.017
18,0.2208283847579146,0.09081546909661914,0.6985111335646685,2024-10-29 09:43:50.380,0.35,0.26,0.24,0,7880708,10088676,10278428,582216175,16381546,1479682,2024-10-29 09:34:50.360
1058,0.22073672866934063,0.09072381300804516,0.6978061567698033,2024-10-31 13:11:04.630,0.34,0.48,0.6,0,7898068,10090424,10286080,600588957,17541587,1675611,2024-10-31 13:02:04.620
57,0.22072997172547615,0.09071705606418068,0.697754185441954,2024-10-29 10:24:50.397,0.24,0.21,0.23,0,7878940,10088696,10279644,582467283,16404812,1484652,2024-10-29 10:15:50.360
467,0.22071146541913575,0.09069854975784028,0.6976118433811959,2024-10-30 08:54:47.683,0.19,0.17,0.15,0,7891612,10089192,10284528,590169120,16804561,1561388,2024-10-30 08:44:47.673
337,0.22070087055312929,0.09068795489183382,0.6975303525081347,2024-10-29 15:07:44.013,0.23,0.21,0.22,0,7898096,10088764,10284388,584223220,16593380,1542541,2024-10-29 14:58:43.980
47,0.2205790250557164,0.09056610939442092,0.696593172561103,2024-10-29 10:14:50.380,0.19,0.19,0.22,0,7878864,10088696,10279268,582405915,16399431,1483457,2024-10-29 10:05:50.643
462,0.22044311699177904,0.09043020133048357,0.6955478297715342,2024-10-30 08:48:47.693,0.12,0.18,0.15,0,7900328,10089192,10284672,590138613,16801522,1560676,2024-10-30 08:39:47.660
306,0.2203830880874101,0.09037017242611464,0.6950861148406475,2024-10-29 14:36:44.010,0.08,0.12,0.13,0,7891724,10088760,10279212,584033891,16569995,1538403,2024-10-29 14:27:44.010
99,0.22030548861320096,0.09029257295190549,0.6944892551070244,2024-10-29 11:06:50.387,0.22,0.22,0.18,0,7879592,10088700,10279412,582724452,16433705,1489808,2024-10-29 10:57:50.393
468,0.22019050946365482,0.09017759380235935,0.6936048879734876,2024-10-30 08:55:47.680,0.23,0.19,0.15,0,7891296,10089192,10288660,590175350,16805089,1561528,2024-10-30 08:45:47.683
484,0.22016846533212284,0.09015554967082737,0.6934353345762744,2024-10-30 09:11:47.667,0.28,0.24,0.23,0,7891176,10089288,10288400,590286760,16818128,1568742,2024-10-30 09:02:47.663
101,0.22014291718348017,0.0901300015221847,0.6932388298789317,2024-10-29 11:08:50.330,0.11,0.19,0.18,0,7879068,10088700,10279548,582736973,16434749,1490056,2024-10-29 10:59:50.590
505,0.22009194058176956,0.0900790249204741,0.6928467411279693,2024-10-30 09:32:47.733,0.45,0.34,0.31,0,7893452,10089652,10289112,590438078,16836354,1577554,2024-10-30 09:23:47.727
461,0.22002425941661666,0.09001134375532119,0.6923261685001758,2024-10-30 08:47:47.670,0.14,0.18,0.15,0,7898676,10089192,10284456,590132440,16800923,1560556,2024-10-30 08:38:47.673
46,0.22002272826417266,0.09000981260287719,0.6923143915745048,2024-10-29 10:13:50.327,0.13,0.18,0.22,0,7879124,10088696,10279296,582399727,16397687,1483333,2024-10-29 10:04:50.390
223,0.21997795955477234,0.08996504389347687,0.6919700510974638,2024-10-29 13:10:50.377,0.14,0.18,0.17,0,7881932,10088732,10277620,583482355,16517204,1504937,2024-10-29 13:01:50.343
463,0.21994111795143528,0.08992820229013981,0.6916866823017586,2024-10-30 08:50:47.683,0.12,0.18,0.15,0,7900348,10089192,10288780,590144786,16802041,1560797,2024-10-30 08:40:47.663
415,0.21993746558357308,0.08992454992227761,0.6916585899553664,2024-10-29 16:26:44.057,0.09,0.14,0.14,0,7900348,10088956,10285548,584717719,16641052,1553203,2024-10-29 16:17:44.053
414,0.21981610956798547,0.08980319390669,0.6907251748791001,2024-10-29 16:25:44.057,0.23,0.17,0.15,0,7899840,10088952,10285428,584711641,16640213,1553081,2024-10-29 16:16:44.040
19,0.21976088131049104,0.08974796564919557,0.6903003843326108,2024-10-29 09:45:50.377,0.53,0.32,0.26,0,7879816,10092748,10278428,582222234,16382069,1479805,2024-10-29 09:35:50.327
336,0.2196730691727583,0.08966015351146284,0.6896249734529601,2024-10-29 15:06:44.007,0.13,0.18,0.21,0,7897312,10088760,10284388,584217104,16592881,1542417,2024-10-29 14:57:44.010
413,0.2196104746751754,0.08959755901387992,0.6891435251501932,2024-10-29 16:24:44.220,0.11,0.12,0.14,0,7899064,10088956,10285440,584699965,16639296,1552938,2024-10-29 16:14:44.300
234,0.21950205174509183,0.08948913608379636,0.6883095854640313,2024-10-29 13:21:50.367,0.14,0.17,0.19,0,7884608,10088772,10277924,583550287,16522217,1506467,2024-10-29 13:12:50.407
469,0.2194907939487841,0.08947787828748863,0.688222995633702,2024-10-30 08:56:47.670,0.39,0.25,0.18,1,7893028,10089212,10284508,590181685,16806055,1561682,2024-10-30 08:46:47.687
224,0.21938592633239679,0.08937301067110132,0.6874164017975903,2024-10-29 13:11:50.400,0.13,0.16,0.16,0,7884384,10088752,10277876,583488514,16517663,1505058,2024-10-29 13:02:50.373
460,0.21926697070057805,0.08925405503928258,0.6865014493775659,2024-10-30 08:46:47.687,0.2,0.19,0.16,0,7898612,10089192,10284388,590126219,16800085,1560429,2024-10-30 08:37:47.677
412,0.21923062104166624,0.08921770538037077,0.6862218643938209,2024-10-29 16:23:43.157,0.18,0.13,0.14,0,7898856,10088956,10284984,584693850,16638863,1552815,2024-10-29 16:13:44.097
417,0.21916709825324485,0.08915418259194938,0.6857332761016632,2024-10-29 16:28:44.013,0.08,0.12,0.13,0,7899740,10088956,10285496,584730394,16642290,1553640,2024-10-29 16:19:44.017
416,0.21915492727234961,0.08914201161105414,0.6856396624723301,2024-10-29 16:27:44.180,0.08,0.13,0.13,0,7891296,10088976,10285492,584723938,16641638,1553363,2024-10-29 16:18:44.487
411,0.21910071589389482,0.08908780023259935,0.6852226932952368,2024-10-29 16:22:44.000,0.09,0.12,0.14,0,7899676,10088956,10284844,584687620,16637990,1552642,2024-10-29 16:12:44.020
225,0.21908564959448384,0.08907273393318837,0.6851068101975126,2024-10-29 13:12:50.407,0.43,0.24,0.19,0,7884028,10088732,10281932,583494638,16518006,1505177,2024-10-29 13:03:50.377
506,0.21907745313283317,0.0890645374715377,0.6850437667559516,2024-10-30 09:33:47.707,0.44,0.35,0.32,0,7892016,10089592,10289092,590444217,16836768,1577678,2024-10-30 09:24:47.707
464,0.21907559024279522,0.08906267458149975,0.6850294382561369,2024-10-30 08:51:46.767,0.08,0.16,0.15,0,7898904,10089192,10284500,590150950,16802587,1560926,2024-10-30 08:41:47.677
233,0.21906357223844858,0.08905065657715311,0.6849370012525862,2024-10-29 13:20:50.377,0.17,0.19,0.19,0,7892992,10088752,10277944,583543907,16521411,1506310,2024-10-29 13:11:50.400
232,0.21898820109337142,0.08897528543207595,0.6843572808094763,2024-10-29 13:19:51.533,0.14,0.2,0.2,0,7892692,10088752,10282272,583537670,16520984,1506088,2024-10-29 13:10:50.377
307,0.21893393608757705,0.08892102042628158,0.6839398991553665,2024-10-29 14:37:44.040,0.03,0.1,0.13,0,7891592,10088760,10279468,584039937,16570463,1538529,2024-10-29 14:28:44.020
410,0.21889322037065764,0.08888030470936217,0.6836267324464105,2024-10-29 16:21:44.043,0.08,0.13,0.15,0,7898932,10088956,10287420,584681376,16637439,1552459,2024-10-29 16:11:44.023
340,0.21886671503998478,0.08885379937868931,0.6834228655418184,2024-10-29 15:10:44.013,0.31,0.22,0.23,0,7889900,10088764,10284948,584241656,16595577,1542915,2024-10-29 15:01:44.013
465,0.21866015653634882,0.08864724087505335,0.6818341118200414,2024-10-30 08:52:47.663,0.23,0.19,0.16,0,7889908,10089212,10284548,590156630,16803357,1561085,2024-10-30 08:42:47.660
409,0.21851892083699134,0.08850600517569587,0.6807477912907379,2024-10-29 16:20:44.017,0.11,0.15,0.15,0,7897788,10088956,10285316,584675197,16636945,1552323,2024-10-29 16:10:44.023
408,0.21851592454890928,0.08850300888761381,0.6807247452105325,2024-10-29 16:19:44.017,0.08,0.14,0.15,0,7897464,10088956,10285336,584669095,16636557,1552198,2024-10-29 16:09:44.040
231,0.21828624719054746,0.08827333152925199,0.678958171811316,2024-10-29 13:18:50.337,0.16,0.21,0.2,0,7892696,10088752,10282288,583531469,16520517,1505955,2024-10-29 13:09:50.440
472,0.2182724483419429,0.08825953268064743,0.6788520373666389,2024-10-30 08:59:47.690,0.21,0.23,0.19,0,7893052,10089444,10284796,590211157,16809585,1566349,2024-10-30 08:50:47.683
473,0.21822698711155458,0.08821407145025911,0.6785023703342746,2024-10-30 09:00:47.667,0.27,0.25,0.2,0,7891416,10089572,10288544,590217633,16810281,1566711,2024-10-30 08:51:46.767
357,0.21819009397607872,0.08817717831478325,0.6782186051768808,2024-10-29 15:27:43.990,0.21,0.27,0.26,0,7889480,10088928,10285004,584355228,16608520,1544975,2024-10-29 15:18:44.047
226,0.21807714840099798,0.08806423273970251,0.6773498793698619,2024-10-29 13:13:50.377,0.46,0.27,0.2,0,7883316,10088752,10281980,583500761,16518487,1505301,2024-10-29 13:04:50.373
335,0.21806345885913195,0.08805054319783648,0.677244585662722,2024-10-29 15:05:44.017,0.17,0.2,0.22,0,7896728,10088760,10284404,584211823,16592090,1542298,2024-10-29 14:56:44.040
407,0.21806345782827777,0.0880505421669823,0.6772445777338623,2024-10-29 16:18:44.487,0.12,0.16,0.16,0,7898484,10088956,10285260,584662947,16636071,1552078,2024-10-29 16:08:43.147
418,0.2180193075675122,0.08800639190621673,0.6769049940814151,2024-10-29 16:29:44.023,0.25,0.16,0.15,0,7896588,10088956,10285512,584736760,16642932,1553876,2024-10-29 16:20:44.017
308,0.21794833765013005,0.08793542198883458,0.6763591258726978,2024-10-29 14:38:43.087,0.29,0.16,0.15,0,7899676,10088760,10284084,584046061,16571248,1538657,2024-10-29 14:29:44.017
20,0.2179404970921981,0.08792758143090262,0.676298819880081,2024-10-29 09:46:50.330,0.37,0.32,0.26,0,7881088,10088680,10278476,582228358,16382868,1479924,2024-10-29 09:36:50.370
471,0.2177455119979438,0.08773259633664834,0.6747990835403296,2024-10-30 08:58:47.680,0.13,0.22,0.18,0,7891324,10089192,10284568,590194229,16807185,1561939,2024-10-30 08:48:47.693
419,0.21758184936309222,0.08756893370179675,0.6735402652604753,2024-10-29 16:30:44.037,0.14,0.15,0.14,0,7897228,10088956,10285512,584743104,16643817,1554078,2024-10-29 16:21:44.043
474,0.2174969587521957,0.08748404309090024,0.6728873254316535,2024-10-30 09:01:47.670,0.63,0.35,0.24,0,7890076,10089412,10288588,590223954,16810923,1566850,2024-10-30 08:52:47.663
470,0.2171333843853182,0.08712046872402274,0.670090877363181,2024-10-30 08:57:47.687,0.28,0.25,0.18,0,7892104,10089192,10284588,590187920,16806651,1561811,2024-10-30 08:47:47.670
309,0.21695805068330942,0.08694513502201395,0.66874229056227,2024-10-29 14:39:44.017,0.24,0.18,0.15,0,7899376,10088760,10284052,584052204,16571924,1538798,2024-10-29 14:30:44.040
475,0.2167420181400602,0.08672910247876472,0.6670806668524223,2024-10-30 09:02:47.663,0.29,0.3,0.23,1,7892848,10089420,10288636,590230751,16811930,1567359,2024-10-30 08:53:47.680
334,0.21673580703623763,0.08672289137494216,0.6670328938770147,2024-10-29 15:04:44.020,0.12,0.19,0.22,0,7897796,10088760,10284448,584205606,16591559,1542179,2024-10-29 14:55:44.020
404,0.21669189899224617,0.0866789833309507,0.6666951732454287,2024-10-29 16:14:44.300,0.1,0.13,0.16,0,7899104,10088952,10285420,584644588,16634377,1551715,2024-10-29 16:05:44.017
1605,0.2164855105246803,0.08647259486338482,0.6651077273634861,2024-11-04 15:21:13.853,1.37,0.66,0.39,2,7930192,10092368,10311316,632850192,18477184,1743450,2024-11-04 15:12:13.840
403,0.2164669245595945,0.08645400889829902,0.6649647726040203,2024-10-29 16:13:44.097,0.09,0.14,0.16,0,7898872,10088952,10285372,584638467,16634036,1551594,2024-10-29 16:04:44.020
1059,0.21640046327544168,0.08638754761414622,0.664453582744038,2024-10-31 13:12:04.583,0.27,0.44,0.58,0,7898660,10090424,10286080,600595256,17542499,1675730,2024-10-31 13:03:04.587
